time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-04 00:00:00+00:00,2,2,1.0,1.0
2025-03-05 00:00:00+00:00,8,6,1.0,1.0
2025-03-06 00:00:00+00:00,6,6,4.0,2.0
2025-03-07 00:00:00+00:00,14,13,3.0,2.0
2025-03-08 00:00:00+00:00,37,28,5.0,3.0
2025-03-09 00:00:00+00:00,13,13,6.0,4.0
2025-03-10 00:00:00+00:00,3,3,2.0,2.0
2025-03-11 00:00:00+00:00,4,4,3.0,3.0
2025-03-12 00:00:00+00:00,2,2,,
2025-03-13 00:00:00+00:00,2,2,1.0,1.0
2025-03-14 00:00:00+00:00,1,1,,
2025-03-15 00:00:00+00:00,1,1,6.0,3.0
2025-03-16 00:00:00+00:00,1,1,1.0,1.0
2025-03-17 00:00:00+00:00,3,3,1.0,1.0
