time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-28 00:00:00+00:00,60.0,31.0,6.0,2.0
2022-08-29 00:00:00+00:00,61.0,31.0,3.0,2.0
2022-08-30 00:00:00+00:00,17.0,13.0,2.0,2.0
2022-08-31 00:00:00+00:00,,,6.0,5.0
2022-09-01 00:00:00+00:00,1.0,1.0,,
2022-09-03 00:00:00+00:00,,,2.0,2.0
2022-09-04 00:00:00+00:00,208.0,71.0,1.0,1.0
2022-09-05 00:00:00+00:00,164.0,59.0,1.0,1.0
2022-09-06 00:00:00+00:00,31.0,23.0,1.0,1.0
2022-09-07 00:00:00+00:00,1.0,1.0,2.0,2.0
2022-09-08 00:00:00+00:00,34.0,25.0,,
2022-09-09 00:00:00+00:00,56.0,28.0,,
2022-09-10 00:00:00+00:00,56.0,29.0,1.0,1.0
