time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-07 00:00:00+00:00,77.0,44.0,10.0,5.0
2023-01-08 00:00:00+00:00,22.0,18.0,3.0,2.0
2023-01-09 00:00:00+00:00,4.0,4.0,3.0,3.0
2023-01-10 00:00:00+00:00,136.0,69.0,2.0,2.0
2023-01-11 00:00:00+00:00,86.0,55.0,2.0,2.0
2023-01-12 00:00:00+00:00,59.0,43.0,2.0,2.0
2023-01-13 00:00:00+00:00,58.0,38.0,4.0,3.0
2023-01-14 00:00:00+00:00,20.0,15.0,3.0,2.0
2023-01-15 00:00:00+00:00,364.0,132.0,5.0,5.0
2023-01-16 00:00:00+00:00,257.0,109.0,,
2023-01-17 00:00:00+00:00,176.0,98.0,7.0,2.0
2023-01-18 00:00:00+00:00,87.0,48.0,3.0,3.0
2023-01-19 00:00:00+00:00,22.0,17.0,,
2023-01-20 00:00:00+00:00,,,1.0,1.0
