time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-11 00:00:00+00:00,39.0,27.0,1,1
2022-03-12 00:00:00+00:00,1.0,1.0,2,2
2022-03-13 00:00:00+00:00,57.0,34.0,8,2
2022-03-14 00:00:00+00:00,59.0,38.0,7,4
2022-03-15 00:00:00+00:00,18.0,16.0,1,1
2022-03-16 00:00:00+00:00,,,2,1
2022-03-17 00:00:00+00:00,,,8,3
2022-03-18 00:00:00+00:00,,,4,2
2022-03-19 00:00:00+00:00,,,1,1
2022-03-20 00:00:00+00:00,,,11,2
2022-03-21 00:00:00+00:00,20.0,16.0,43,2
2022-03-22 00:00:00+00:00,126.0,51.0,5,1
2022-03-23 00:00:00+00:00,86.0,44.0,79,28
2022-03-24 00:00:00+00:00,17.0,15.0,64,24
