time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-12 00:00:00+00:00,1,1,1,1
2025-04-13 00:00:00+00:00,3,3,2,2
2025-04-14 00:00:00+00:00,1,1,9,7
2025-04-15 00:00:00+00:00,1,1,4,3
2025-04-16 00:00:00+00:00,123,38,55,2
2025-04-17 00:00:00+00:00,63,27,31,9
2025-04-18 00:00:00+00:00,6,4,5,4
2025-04-19 00:00:00+00:00,6,6,2,2
2025-04-20 00:00:00+00:00,3,3,4,2
2025-04-21 00:00:00+00:00,3,2,2,2
2025-04-22 00:00:00+00:00,5,4,7,4
2025-04-23 00:00:00+00:00,4,3,5,3
2025-04-24 00:00:00+00:00,4,3,3,3
2025-04-25 00:00:00+00:00,3,2,1,1
