time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-27 00:00:00+00:00,,,52,8
2023-02-28 00:00:00+00:00,27.0,26.0,5,4
2023-03-01 00:00:00+00:00,119.0,71.0,5,3
2023-03-02 00:00:00+00:00,125.0,78.0,5,3
2023-03-03 00:00:00+00:00,40.0,31.0,26,4
2023-03-04 00:00:00+00:00,45.0,30.0,15,5
2023-03-05 00:00:00+00:00,59.0,35.0,11,4
2023-03-06 00:00:00+00:00,19.0,15.0,8,5
2023-03-07 00:00:00+00:00,64.0,42.0,4,4
2023-03-08 00:00:00+00:00,309.0,134.0,25,11
2023-03-09 00:00:00+00:00,457.0,145.0,31,5
2023-03-10 00:00:00+00:00,282.0,102.0,7,4
2023-03-11 00:00:00+00:00,105.0,58.0,10,5
2023-03-12 00:00:00+00:00,20.0,18.0,4,4
