time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-13 00:00:00+00:00,5,4,1,1
2026-05-14 00:00:00+00:00,3,2,1,1
2026-05-15 00:00:00+00:00,3,2,1,1
2026-05-16 00:00:00+00:00,2,2,2,1
2026-05-17 00:00:00+00:00,7,4,0,0
2026-05-18 00:00:00+00:00,3,2,2,1
2026-05-19 00:00:00+00:00,3,2,1,1
2026-05-20 00:00:00+00:00,4,3,0,0
2026-05-21 00:00:00+00:00,3,2,1,1
2026-05-22 00:00:00+00:00,3,2,0,0
2026-05-23 00:00:00+00:00,1,1,1,1
2026-05-24 00:00:00+00:00,3,3,0,0
2026-05-25 00:00:00+00:00,54,16,4,3
2026-05-26 00:00:00+00:00,6,5,1,1
