time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-14 00:00:00+00:00,1.0,1.0,7.0,1.0
2022-12-15 00:00:00+00:00,31.0,25.0,6.0,2.0
2022-12-16 00:00:00+00:00,59.0,44.0,1.0,1.0
2022-12-17 00:00:00+00:00,127.0,81.0,5.0,2.0
2022-12-18 00:00:00+00:00,233.0,112.0,4.0,1.0
2022-12-19 00:00:00+00:00,238.0,122.0,8.0,1.0
2022-12-20 00:00:00+00:00,157.0,98.0,6.0,1.0
2022-12-21 00:00:00+00:00,41.0,33.0,5.0,2.0
2022-12-22 00:00:00+00:00,2.0,2.0,7.0,2.0
2022-12-23 00:00:00+00:00,,,2.0,1.0
2022-12-24 00:00:00+00:00,56.0,39.0,1.0,1.0
2022-12-25 00:00:00+00:00,59.0,36.0,1.0,1.0
2022-12-26 00:00:00+00:00,19.0,16.0,,
2022-12-27 00:00:00+00:00,,,1.0,1.0
