time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-24 00:00:00+00:00,750,181,23.0,1.0
2023-03-25 00:00:00+00:00,947,187,5.0,2.0
2023-03-26 00:00:00+00:00,1055,186,1.0,1.0
2023-03-27 00:00:00+00:00,683,186,1.0,1.0
2023-03-28 00:00:00+00:00,387,157,1.0,1.0
2023-03-29 00:00:00+00:00,441,174,14.0,1.0
2023-03-30 00:00:00+00:00,610,174,,
2023-03-31 00:00:00+00:00,573,163,3.0,2.0
2023-04-01 00:00:00+00:00,284,133,1.0,1.0
2023-04-02 00:00:00+00:00,242,116,,
2023-04-03 00:00:00+00:00,343,147,,
2023-04-04 00:00:00+00:00,429,154,2.0,2.0
2023-04-05 00:00:00+00:00,332,135,,
2023-04-06 00:00:00+00:00,251,127,,
