time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-06 00:00:00+00:00,1565.0,249.0,1.0,1.0
2023-07-07 00:00:00+00:00,1278.0,211.0,,
2023-07-08 00:00:00+00:00,980.0,200.0,,
2023-07-09 00:00:00+00:00,977.0,200.0,1.0,1.0
2023-07-10 00:00:00+00:00,619.0,207.0,9.0,1.0
2023-07-11 00:00:00+00:00,86.0,37.0,2.0,1.0
2023-07-12 00:00:00+00:00,25.0,20.0,11.0,1.0
2023-07-13 00:00:00+00:00,3.0,1.0,,
2023-07-14 00:00:00+00:00,,,37.0,2.0
2023-07-15 00:00:00+00:00,1.0,1.0,,
2023-07-16 00:00:00+00:00,5.0,4.0,1.0,1.0
2023-07-17 00:00:00+00:00,5.0,5.0,3.0,3.0
2023-07-18 00:00:00+00:00,3.0,3.0,2.0,2.0
