time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-22 00:00:00+00:00,1,1,,
2025-11-23 00:00:00+00:00,1,1,,
2025-11-24 00:00:00+00:00,2,2,1.0,1.0
2025-11-25 00:00:00+00:00,86,57,,
2025-11-26 00:00:00+00:00,160,83,,
2025-11-27 00:00:00+00:00,182,95,,
2025-11-28 00:00:00+00:00,210,119,,
2025-11-29 00:00:00+00:00,158,111,,
2025-11-30 00:00:00+00:00,144,105,,
2025-12-01 00:00:00+00:00,151,99,,
2025-12-02 00:00:00+00:00,102,77,,
2025-12-03 00:00:00+00:00,164,111,,
2025-12-04 00:00:00+00:00,124,71,,
2025-12-05 00:00:00+00:00,46,32,,
