time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-11 00:00:00+00:00,312,135,,
2023-04-12 00:00:00+00:00,262,113,4.0,4.0
2023-04-13 00:00:00+00:00,254,124,1.0,1.0
2023-04-14 00:00:00+00:00,234,105,1.0,1.0
2023-04-15 00:00:00+00:00,193,100,,
2023-04-16 00:00:00+00:00,178,88,,
2023-04-17 00:00:00+00:00,300,148,10.0,1.0
2023-04-18 00:00:00+00:00,417,148,,
2023-04-19 00:00:00+00:00,478,174,,
2023-04-20 00:00:00+00:00,477,160,2.0,2.0
2023-04-21 00:00:00+00:00,472,156,,
2023-04-22 00:00:00+00:00,491,155,,
2023-04-23 00:00:00+00:00,500,157,,
2023-04-24 00:00:00+00:00,432,149,,
