url_path,views_total,views_unique
/IceFireDB/IceFireDB-Proxy,5,3
/IceFireDB/IceFireDB-Proxy/blob/main/config/config.yaml,1,1
/IceFireDB/IceFireDB-Proxy/tree/main/cmd/proxy,1,1
/IceFireDB/IceFireDB-Proxy/tree/main/config,1,1
/IceFireDB/IceFireDB-Proxy/tree/main/docs,1,1
/IceFireDB/IceFireDB-Proxy/tree/main/proxy,1,1
