url_path,views_total,views_unique
/IceFireDB/IceFireDB-Proxy,25,7
/IceFireDB/IceFireDB-Proxy/network/members,4,2
/IceFireDB/IceFireDB-Proxy/fork,2,1
/IceFireDB/IceFireDB-Proxy/tree/main/pkg,2,1
/IceFireDB/IceFireDB-Proxy/commits/main,1,1
/IceFireDB/IceFireDB-Proxy/tags,1,1
/IceFireDB/IceFireDB-Proxy/tree/main/cmd/proxy,1,1
/IceFireDB/IceFireDB-Proxy/tree/main/docs,1,1
/IceFireDB/IceFireDB-Proxy/tree/main/proxy,1,1
/IceFireDB/IceFireDB-Proxy/tree/main/test,1,1
