url_path,views_total,views_unique
/wasmate/wasmate-runtime,20,5
/wasmate/wasmate-runtime/pulls,10,1
/wasmate/wasmate-runtime/tree/main/pkg/starknetutils,4,2
/wasmate/wasmate-runtime/tree/main/starknet_contracts,3,2
/wasmate/wasmate-runtime/commits/main,3,1
/wasmate/wasmate-runtime/tree/main/pkg,2,2
/wasmate/wasmate-runtime/blob/main/config/hello.wasm,2,1
/wasmate/wasmate-runtime/blob/main/pkg/starknetutils/client.go,2,1
/wasmate/wasmate-runtime/commit/6b7699a54e7c73f4e51d582ebb4d52fc812d90c0,2,1
/wasmate/wasmate-runtime/stargazers,2,1
